,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,0.5,0.005782501105721953,0.0077226465225130134,0.00505156538538898,0.006753317651202596,0.011624234272960093,0.0036673198974527593,0.0035461847629750846,0.0075607202591565816,0.002329323799839052,0.030216672457523536,0.006001819311107038,0.028524790610529573,0.010812670092451201,0.008644429656523511,0.0038538744949001102,0.006590363777865221,0.006347641570860686,0.007404226810814582,0.015261121724525649,0.005905914431360118,0.007346514972351792,0.008649257370976653,0.0047658903607792945,0.007685514893961315,0.005188773499176503,0.006358228884865168,0.008525562893614738,0.005440370252610819,0.008150586058315937,0.003157249957664794,0.007563509370509526,0.004832351807920271,0.00790335824453006,0.008147655534114642,0.005301598254234463,0.0029770302037945397,0.00275460366660133,0.007581224659048067,0.005051408050925797,0.005683811304564355,0.0072731977352014626,0.02655761349185151,0.008781226169099604,0.0056925288543407445,0.008459442628192334,0.007909006379288553,0.007052378550726344,0.00725423945975048,0.007906417884522694,0.00899967814092601,0.006562118377859427,0.007698892330395413,0.005260505192327339
1,0.005782501105721953,0.5,0.010555964343962186,0.004638921673769935,0.0076282814950724585,0.006114843034726767,0.005561680644391163,0.004227287923729058,0.007683264526102644,0.004326754871833989,0.008907035237574648,0.005652637409637057,0.006937315094700277,0.015618933681084518,0.008090240156517166,0.004699761941702298,0.00654860036399475,0.003251076597910424,0.006780462504860167,0.00958345922225836,0.008296130421235663,0.007013689738155773,0.01272958794561415,0.004703238703302802,0.007440541576441178,0.005215842478144312,0.015078701639958222,0.008169296601914653,0.006954483418923922,0.00740208811114138,0.008748651361825158,0.007750489276325234,0.02915435620733648,0.007975211918711027,0.007598377213775113,0.005275827108882675,0.005556049822064653,0.006793846217216033,0.009552875630446562,0.007792582765289255,0.007742007936225789,0.006854893111007546,0.006949156021073563,0.007970983625827821,0.009646524674413227,0.007877582497793315,0.007164510362127612,0.030430033656439127,0.030606991168916707,0.007780951567164164,0.009554970242724111,0.006733856631995217,0.007088878159844847,0.008018929112423434
2,0.0077226465225130134,0.010555964343962186,0.5,0.006181792723493262,0.005523179910778177,0.007439262240964946,0.005168019989209108,0.004205373064663679,0.009001867408294693,0.0037974054195287843,0.006221345399705946,0.010703802615178915,0.012041856817310714,0.009774844907274656,0.007771660401322119,0.006288673747049415,0.008258938495374162,0.009971128776648571,0.008050324423533317,0.008205931026940283,0.007705648452887639,0.012677930963230194,0.012742638529412379,0.005328913524359758,0.008706610225228874,0.009838743665924615,0.005281007541843287,0.007841950785138115,0.009926124996618105,0.015060295964370918,0.005733145824767165,0.010898375519665205,0.007537165619356196,0.03810575495143046,0.020107005476552024,0.009984342597076923,0.005405111113425485,0.005564796272830125,0.011823956415500866,0.0071738766017380535,0.010904631473344714,0.012413197385759411,0.011790117609964455,0.012968229197466541,0.007615048108983755,0.012684807317945527,0.012171324247246859,0.011643189276690825,0.011662217626243197,0.03833724363303495,0.013253799040178928,0.009958169597877821,0.01187613061973379,0.007455851066566803
3,0.00505156538538898,0.004638921673769935,0.006181792723493262,0.5,0.006396936441616033,0.006316562167388937,0.06298413905005489,0.003003017106007434,0.008511478622899306,0.026530759623397782,0.004524662215658393,0.0044282172669426086,0.005547739832668684,0.007954105848078033,0.0066200316214905415,0.0031016024008530562,0.0051446525606130625,0.00448911238140218,0.006873388866350125,0.005312671073992625,0.00480186563136235,0.005420940591418504,0.00646597848358936,0.004406430851543181,0.005966141479891491,0.0040474961821951976,0.004952148455367458,0.006888131086855137,0.00603481098395911,0.006306509513215692,0.005118694048780891,0.0056647387213303035,0.005618018615642958,0.0063411493468569415,0.006262301705197363,0.0040855380527702965,0.004044435761890105,0.00549595520491193,0.005654034305202997,0.005701649181959403,0.025702279300440854,0.011002738759047743,0.00550430916977959,0.006531260037433383,0.006519341059111823,0.006275957870298415,0.005666047484084337,0.005419523460525712,0.005617425430239489,0.007281361402439389,0.006547144190936174,0.005180854194975536,0.0058642561874969485,0.004861493941903439
4,0.006753317651202596,0.0076282814950724585,0.005523179910778177,0.006396936441616033,0.5,0.024876892647040887,0.004310009752021688,0.004491226365543782,0.00563561089765955,0.003392312274254412,0.007257864296676871,0.0048414028474748115,0.006058091522153248,0.012484330268497594,0.00909174778836052,0.008313238703609702,0.02269189234534061,0.00463471429982436,0.03794482615138578,0.006921265189672967,0.0065729614377236165,0.005684933282777253,0.006375092786757071,0.004173195795611342,0.006498298836696454,0.0037155455080373203,0.01252933971239402,0.0065313753224399244,0.007396813628313299,0.005953441224922409,0.005082137737694361,0.009171192830117202,0.005261583620052459,0.0057038914227662794,0.005865592776079667,0.0036932370664945345,0.004973791571367042,0.003857235303020362,0.012896300917030434,0.004218362049762418,0.004344710298021552,0.005663749579113177,0.00538977325973048,0.0063271802299591645,0.006115042159275899,0.013462005846376504,0.00556073742231661,0.0060610759795854275,0.006219785969269496,0.005645199046602149,0.006503947807141158,0.004970632754654775,0.017388579671374967,0.004359489773483421
5,0.011624234272960093,0.006114843034726767,0.007439262240964946,0.006316562167388937,0.024876892647040887,0.5,0.005217907508706707,0.003926660251710994,0.009821972300732746,0.0062956644565660014,0.006710292489456401,0.013074349051251363,0.01266848965201848,0.00749842220543907,0.004331032295928147,0.005526313106548232,0.008381368135015891,0.005664625023715696,0.030983593133378052,0.007826507385469295,0.006251321616308093,0.008140648184890055,0.007356649220755806,0.006724586279938419,0.01016214961918202,0.007027882929496149,0.0037795909187620822,0.008599684527271162,0.005356250015634034,0.007089572637615451,0.009675709074025065,0.007847046460071437,0.008682585297668535,0.007654312609169211,0.007335701200897336,0.0070397551236979035,0.007918032266902589,0.009415242234450383,0.007230431817017052,0.01105819160602197,0.010400502364143067,0.007901596886712955,0.009287661765643964,0.007462151917329477,0.008964968359744245,0.01007304386562962,0.00712774191611211,0.007398843451623213,0.007376022064275225,0.007461340467428782,0.007582130951929519,0.010768946183917733,0.012066369784170498,0.011394036574577559
6,0.0036673198974527593,0.005561680644391163,0.005168019989209108,0.06298413905005489,0.004310009752021688,0.005217907508706707,0.5,0.0032547429500118675,0.00548757495281047,0.020127823249673646,0.0035181008675629058,0.0035660340812702657,0.003247091287740668,0.0051067277686238245,0.009690712671816273,0.002820154743960331,0.003504707061972105,0.003457148514688658,0.004759178854970285,0.006318811937422746,0.0033659323682591292,0.003945632527026072,0.004075978831461213,0.006229250146506498,0.00495334929540692,0.0031782918062100802,0.003665009766002627,0.008665174190906434,0.0037346098105670786,0.0077448286875318635,0.005720258900812691,0.0033671918510202424,0.005823348828631647,0.011049995142597463,0.007753886705466961,0.0031547212441403742,0.004378371640033404,0.006029647600326874,0.003254967904488872,0.006231179340606309,0.02698852687643312,0.005863759329931774,0.0032772409734429407,0.007080062098713454,0.005373498442652975,0.003634610673510781,0.003375418499524727,0.005019410871239784,0.004513067683274882,0.004963824310136322,0.00380099385983854,0.005349164710905736,0.003449009527735148,0.0054890944487367335
7,0.0035461847629750846,0.004227287923729058,0.004205373064663679,0.003003017106007434,0.004491226365543782,0.003926660251710994,0.0032547429500118675,0.5,0.005233395848342882,0.004473978734154435,0.008221207014270973,0.004502994642145786,0.0039507737305567794,0.004292467440070866,0.005458461192186116,0.036296827432381475,0.003564384002843205,0.007168253557100722,0.0033296002997830797,0.003379332127689349,0.012458336983891594,0.005112039081962437,0.0038483513760801894,0.004156494739981037,0.004000554605542581,0.03607709477144831,0.0182329748361212,0.0036535096241509424,0.004532481703373155,0.00388033321417382,0.004673491273866209,0.006569725791200506,0.0039053926377032623,0.004194966047526078,0.004054411585650852,0.035840893561154136,0.04083366137332303,0.009499914179578173,0.008051725879705448,0.004387695896504828,0.0045062290621214075,0.004817552340836683,0.004026930755474521,0.004042025019905561,0.003929490986478115,0.004056435464792793,0.016976232673423918,0.003771374843591503,0.003722990802447268,0.005012210325522714,0.004037701224476036,0.004506157033244359,0.0036170598447634213,0.004514965409332631
8,0.0075607202591565816,0.007683264526102644,0.009001867408294693,0.008511478622899306,0.00563561089765955,0.009821972300732746,0.00548757495281047,0.005233395848342882,0.5,0.005824928046158365,0.006120540310263415,0.007155086448985236,0.008891706809587493,0.011243703860160086,0.0066808814995449415,0.005459910729258053,0.006416833642629483,0.005443712697142597,0.010712016667079645,0.008398819112905501,0.017131423885671713,0.008405455968857736,0.009464369237044374,0.006364687851620008,0.012155328985639887,0.007223010640383557,0.022435074498184337,0.010331023875381122,0.03545690683892097,0.008953659354768507,0.008742500286239515,0.009070196014324357,0.009920162930422,0.009338528059857932,0.009029143699099223,0.0072571199428735945,0.008075248916424053,0.008638358347914769,0.008606819385595264,0.0100081279499507,0.009525974390763598,0.008349203913034868,0.008725786349609148,0.00948022433698455,0.014679092087285177,0.009264562092569626,0.008934749573663716,0.008457550571247436,0.008613271728225697,0.011476455044164327,0.009731582432915466,0.01026953700824577,0.008598939334762114,0.010259747372000756
9,0.002329323799839052,0.004326754871833989,0.0037974054195287843,0.026530759623397782,0.003392312274254412,0.0062956644565660014,0.020127823249673646,0.004473978734154435,0.005824928046158365,0.5,0.0028974539767565814,0.003996897491416311,0.0035260626484637644,0.004594568723432627,0.002701626794584016,0.003447198002992316,0.0027812282266941333,0.002776250713515452,0.005448761226055247,0.004141693870988236,0.007438927406698114,0.004475103648883143,0.004109151441096923,0.0050932065419446535,0.006363767112430705,0.004166405422349419,0.004100061667017598,0.0058661859393192555,0.004058560626752293,0.00351964355359309,0.011081128139190323,0.00430659132763727,0.009209049132160516,0.0037541943247543807,0.0037038495822048533,0.00430160085599989,0.006160114304524655,0.029221484451350553,0.0035494335950432745,0.03146179251572134,0.023598580342097438,0.004828006878378782,0.003467109343555835,0.0038504106750063445,0.009739206931408811,0.0039284311535135626,0.0037775340799294584,0.0043395408173462855,0.004537569877497593,0.0038120130109431816,0.003917483602574128,0.006722691018591005,0.0036044284199538215,0.01615509150822335
